    0.000000E+00    1.000000E-01    2.000000E-01    3.000000E-01
    4.000000E-01    5.000000E-01    6.000003E-01    6.999999E-01
    8.000000E-01    8.999999E-01        1.000000        1.100000
        1.200000        1.300000        1.400000        1.500000
        1.600000        1.700000        1.800000        1.900000
        2.000000        2.100000        2.200000        2.300000
        2.400000        2.500000        2.600000        2.700000
        2.800000        2.900000        3.000000        3.100000
        3.200000        3.300000        3.400000        3.500000
        3.600000        3.700000        3.800000        3.900000
        4.000000        4.100000        4.200000        4.300000
        4.400000        4.500000        4.600000        4.700000
        4.800000        4.900000        5.000000        5.100000
        5.200000        5.300000        5.400000        5.500000
        5.600000        5.700000        5.800000        5.900000
        6.000000        6.100000        6.200000        6.300000
        6.400000        6.500000        6.600000        6.700000
        6.800000        6.900000        7.000000        7.100000
        7.200000        7.300000        7.400000        7.500000
        7.600000        7.700000        7.800000        7.900000
        8.000000        8.100000        8.200000        8.300000
        8.400000        8.500000        8.600000        8.597528
        8.491722        8.385916        8.280109        8.174303
        8.068498        7.962691        7.856885        7.751079
        7.645272        7.539466        7.433660        7.327854
        7.222047        7.116241        7.010435        6.904629
        6.798823        6.693017        6.587210        6.481404
        6.375598        6.269792        6.163985        6.058179
        5.952373        5.846567        5.740760        5.634954
        5.529148        5.423342        5.317536        5.211730
        5.105923        5.000117        4.894311        4.788505
        4.682698        4.576892        4.471086        4.365280
        4.259473        4.153667        4.047861        3.942055
        3.836249        3.730443        3.624636        3.518830
        3.413024        3.307218        3.201411        3.095605
        2.989799        2.883993        2.778187        2.672380
        2.566574        2.460768        2.354962        2.249156
        2.143349        2.037543        1.931737        1.825931
        1.720124        1.614318        1.508512        1.402706
        1.296900        1.191093        1.085287    9.794809E-01
    8.736747E-01    7.678685E-01    6.620622E-01    5.562561E-01
    4.504498E-01    3.446436E-01    2.388374E-01    1.330312E-01
    2.722496E-02    0.000000E+00    0.000000E+00    0.000000E+00
    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
